INSERT_UPDATE Product;code[unique=true];$parentcategories;$catalogVersion;name[lang=en];description[lang=en];dependentProducts(code,$catalogVersion);unit(code);$prices;toolTipText;dependencyMessage[lang=en];thumbnailURL;thumbnailLargeURL;assetID;lineartURL;dynamicRendering;sortOrder[default=0];scene7Value;exportOnly;$approved;defaultSelected;dependentCategories(code,$catalogVersion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Sona.B8;Sona-Back-Style;ExemplisCatalog:Staged;B8;Upholstered;;pieces;0 USD;Fully upholstered delivers comfort and allows for fabric integration in design planning. ;;;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2Mid.B0;TR2-Midback-BackStyle;ExemplisCatalog:Staged;*B0;Upholstered;;pieces;0 USD;Fully upholstered delivers comfort and allows for fabric integration in design planning. ;;;;;;0;0;;;;TRUE;TR2-Midback-HD, TR2-BallisticNylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2High.B0;TR2-Highback-BackStyle;ExemplisCatalog:Staged;*B0;Upholstered;;pieces;0 USD;Fully upholstered delivers comfort and allows for fabric integration in design planning. ;;;;;;0;0;;;;TRUE;TR2-Highback-HD, TR2-BallisticNylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2Stool.B0;TR2Stool-BackStyle;ExemplisCatalog:Staged;*B0;Upholstered;;pieces;0 USD;Fully upholstered delivers comfort and allows for fabric integration in design planning. ;;;;;;0;0;;;;TRUE;TR2Stool-BallisticNylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;E4;TR2-Midback-BackStyle;ExemplisCatalog:Staged;E4;Plastic Back;;pieces;0 USD;Durable and easy to clean,  plastic back is ideal for intensive use areas. ;;;;;;0;1;;;;FALSE;TR2-Plastic-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;E5;TR2-Highback-BackStyle;ExemplisCatalog:Staged;E5;Plastic Back;;pieces;0 USD;Durable and easy to clean,  plastic back is ideal for intensive use areas. ;;;;;;0;1;;;;FALSE;TR2-Plastic-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;TR2Stool.E4;TR2Stool-BackStyle;ExemplisCatalog:Staged;E4;Plastic Back;;pieces;0 USD;Durable and easy to clean,  plastic back is ideal for intensive use areas. ;;;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Back Size Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;BK1;Novo-Back-Size, NovoStool-Back-Size;ExemplisCatalog:Staged;BK1;Midback;;pieces;0 USD;This is a perfect ergonomic back choice for smaller users or shorter-term work. ;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;BK2;Novo-Back-Size;ExemplisCatalog:Staged;BK2;Highback;;pieces;28 USD;Broad, high-back support offers a greater surface for weight distribution enabling ergonomic support for larger users. ;;;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Back Button Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*IB;GloveExec-BackButton;ExemplisCatalog:Staged;*IB;Include Button;;pieces;0 USD;Upholstered button detail differentiates your seating. ;;;;;;0;0;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;RB;GloveExec-BackButton;ExemplisCatalog:Staged;RB;Remove Button;;pieces;0 USD;;;;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Heavy Duty Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Freelance.HDN;Freelance-HeavyDuty;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;TRUE;Freelance-FourLeg-Glides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Freelance.HD;Freelance-HeavyDuty;ExemplisCatalog:Staged;HD;Heavy Duty;;pieces;306 USD;Engineered to support up to 350lb in multi-shift 24/7 applications. ;;;;;;0;1;;;;FALSE;Freelance-HD-Glides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Glove.HDN;GloveActive-HD;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;;GloveActive-Mechanism, GloveActive-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Glove.HD;GloveActive-HD;ExemplisCatalog:Staged;HD;Heavy Duty;;pieces;126 USD;Engineered to support up to 350lb in multi-shift 24/7 applications. ;;;;;;0;1;;;;;GloveActive-HD-Mechanism, GloveActive-HD-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Knack.HDN;Knack-HD;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;;Knack-Mechanism, Knack-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Knack.HD;Knack-HD;ExemplisCatalog:Staged;HD;Heavy Duty;;pieces;126 USD;Engineered to support up to 350lb in multi-shift 24/7 applications. ;;;;;;0;1;;;;;Knack-HD-Mechanism, Knack-HD-Arm, Knack-HD-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*ReAlign.HDN;ReAlign-HeavyDuty;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;;ReAlign-Mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;ReAlign.HD;ReAlign-HeavyDuty;ExemplisCatalog:Staged;HD;Heavy Duty;;pieces;126 USD;Engineered to support up to 350lb in multi-shift 24/7 applications. ;;;;;;0;1;;;;;ReAlign-HD-Mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2Mid.HDN;TR2-Midback-HD;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;TRUE;TR2-Midback-Mechanism, TR2-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2High.HDN;TR2-Highback-HD;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;TRUE;TR2-Highback-Mechanism, TR2-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2Plastic.HDN;TR2-Plastic-HD;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;TRUE;TR2-Plastic-Mechanism, TR2-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;TR2.HD;TR2-Midback-HD, TR2-Highback-HD;ExemplisCatalog:Staged;HD;Heavy Duty;;pieces;126 USD;Engineered to support up to 350lb in multi-shift 24/7 applications. ;;;;;;0;1;;;;FALSE;TR2-HD-Mechanism, TR2-HD-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;TR2Plastic.HD;TR2-Plastic-HD;ExemplisCatalog:Staged;HD;Heavy Duty;;pieces;126 USD;Engineered to support up to 350lb in multi-shift 24/7 applications. ;;;;;;0;1;;;;FALSE;TR2-PlasticHD-Mechanism, TR2-HD-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2Stool.HDN;TR2Stool-HeavyDuty;ExemplisCatalog:Staged;*HDN;No Heavy Duty;;pieces;0 USD;;;;;;;0;0;;;;TRUE;TR2Stool-Mechanism, TR2Stool-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*TR2Stool.HD;TR2Stool-HeavyDuty;ExemplisCatalog:Staged;*HD;Heavy Duty;;pieces;306 USD;Engineered to support up to 350lb in multi-shift 24/7 applications. ;;;;;;0;1;;;;FALSE;TR2Stool-HD-Mechanism, TR2Stool-HD-Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Frame Type Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Achieve.G;Achieve-FrameType;ExemplisCatalog:Staged;*G;Four Leg with Glides;;pieces;0 USD;A protective cap minimizes friction with the floor for easy moveability and extends the lifetime of multipurpose seating. ;;;;;;0;0;;;;;Achieve-4Leg-FrameColor, Achieve-Glides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Achieve.C;Achieve-FrameType;ExemplisCatalog:Staged;*C;Four Leg with Casters;;pieces;40 USD;Ideal collaboration seating for easy mobility and re-arranging for smart space planning.  ;;;;;;0;1;;;;;Achieve-Casters-FrameColor, Achieve-Casters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Anytime.G;Anytime-FrameType;ExemplisCatalog:Staged;*G;Four Leg with Glides;;pieces;0 USD;A protective cap minimizes friction with the floor for easy moveability and extends the lifetime of multipurpose seating. ;;;;;;0;0;;;;TRUE;Anytime-4Leg-FrameColor, Anytime-Glides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Anytime.C;Anytime-FrameType;ExemplisCatalog:Staged;*C;Four Leg with Casters;;pieces;40 USD;Ideal collaboration seating for easy mobility and re-arranging for smart space planning.  ;;;;;;0;1;;;;FALSE;Anytime-Casters-FrameColor, Anytime-Casters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*FocusSide.G;FocusSide-FrameType;ExemplisCatalog:Staged;*G;Four Leg with Glides;;pieces;0 USD;A protective cap minimizes friction with the floor for easy moveability and extends the lifetime of multipurpose seating. ;;;;;;0;0;;;;;FocusSide-Glides-FrameColor, FocusSide-Glides, FocusSide-Glides-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*FocusSide.C;FocusSide-FrameType;ExemplisCatalog:Staged;*C;Four Leg with Casters;;pieces;40 USD;Ideal collaboration seating for easy mobility and re-arranging for smart space planning.  ;;;;;;0;1;;;;;FocusSide-Casters-FrameColor, FocusSide-Casters, FocusSide-Casters-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Freelance.G;Freelance-FrameType;ExemplisCatalog:Staged;*G;Four Leg with Glides;;pieces;0 USD;A protective cap minimizes friction with the floor for easy moveability and extends the lifetime of multipurpose seating. ;;;;;;0;0;;;;;Freelance-FourLeg-Arm, Freelance-FourLeg-Glides, Freelance-BookRack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*FreelanceUSUP.G;Freelance-USUP-FrameType;ExemplisCatalog:Staged;*G;Four Leg with Glides;;pieces;0 USD;A protective cap minimizes friction with the floor for easy moveability and extends the lifetime of multipurpose seating. ;;;;;;0;0;;;;;Freelance-HeavyDuty, Freelance-FourLeg-Arm, Freelance-BookRack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Freelance.C;Freelance-FrameType, Freelance-USUP-FrameType;ExemplisCatalog:Staged;*C;Four Leg with Casters;;pieces;40 USD;Ideal collaboration seating for easy mobility and re-arranging for smart space planning.  ;;;;;;0;1;;;;;Freelance-Casters-Arm, Freelance-Casters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Relay.G;Relay-FrameType;ExemplisCatalog:Staged;*G;Four Leg with Glides;;pieces;0 USD;A protective cap minimizes friction with the floor for easy moveability and extends the lifetime of multipurpose seating. ;;;;;;0;0;;;;;Relay-Glides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Relay.C;Relay-FrameType;ExemplisCatalog:Staged;*C;Four Leg with Casters;;pieces;40 USD;Ideal collaboration seating for easy mobility and re-arranging for smart space planning.  ;;;;;;0;1;;;;;Relay-Casters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Social.G;Social-FrameType;ExemplisCatalog:Staged;*G;Four Leg with Glides;;pieces;0 USD;A protective cap minimizes friction with the floor for easy moveability and extends the lifetime of multipurpose seating. ;;;;;;0;0;;;;;Social-Glides-FrameColor, Social-Glides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Social.C;Social-FrameType;ExemplisCatalog:Staged;*C;Four Leg with Casters;;pieces;40 USD;Ideal collaboration seating for easy mobility and re-arranging for smart space planning.  ;;;;;;0;1;;;;;Social-Casters-FrameColor, Social-Casters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Vnt.FT2;Lumin-Sled-FrameType;ExemplisCatalog:Staged;FT2;Wire Rod;;pieces;0 USD;Wire frame allows for a secure, solid sitting experience as well as high-density stacking for easy storage. ;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Plastic Shell Style Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*NShell;;ExemplisCatalog:Staged;*N;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Achieve.US;Achieve-Back-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;0 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;0;;;;;Achieve-Material-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Achieve.UP;Achieve-Back-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;58 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;Achieve-Material-UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Anytime.PL;Anytime-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;Anytime-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*AnytimeStool.PL;AnytimeStool-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;Anytime-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Anytime.US;Anytime-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;58 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;Anytime-Material-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;AnytimeStool.US;AnytimeStool-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;58 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;AnytimeStool-Material-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Anytime.UP;Anytime-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;116 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;Anytime-Material-UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;AnytimeStool.UP;AnytimeStool-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;116 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;AnytimeStool-Material-UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Freelance.PL;Freelance-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;Freelance-Shell, Freelance-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Freelance4Leg.PL;Freelance-4Leg-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;Freelance-FrameType, Freelance-Shell, Freelance-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*FreelanceStool.PL;FreelanceStool-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;FreelanceStool-Shell, Freelance-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Freelance.US;Freelance-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;37 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;Freelance-Shell, Freelance-Material-US, Freelance-Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Freelance4Leg.US;Freelance-4Leg-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;37 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;Freelance-USUP-FrameType, Freelance-Shell, Freelance-Material-US, Freelance-Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FreelanceStool.US;FreelanceStool-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;37 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;FreelanceStool-Shell, FreelanceStool-Material-US, FreelanceStool-Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Freelance.UP;Freelance-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;58 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;Freelance-BallisticNylon, Freelance-Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Freelance4Leg.UP;Freelance-4Leg-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;58 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;Freelance-USUP-FrameType, Freelance-BallisticNylon, Freelance-Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FreelanceStool.UP;FreelanceStool-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;58 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;FreelanceStool-BallisticNylon, FreelanceStool-Seat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*InFlex.PL;InFlex-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;InFlex-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*InFlexStool.PL;InFlexStool-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;InFlexStool-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;InFlex.US;InFlex-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;58 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;InFlex-Material-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;InFlexStool.US;InFlexStool-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;58 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;InFlexStool-Material-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;InFlex.UP;InFlex-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;116 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;InFlex-Material-UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;InFlexStool.UP;InFlexStool-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;116 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;InFlexStool-Material-UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Lumin.PS;Lumin-Style;ExemplisCatalog:Staged;PS;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;Lumin-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;LuminStool.PS;LuminStool-Style;ExemplisCatalog:Staged;PS;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;LuminStool-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Lumin.US;Lumin-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;58 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;Lumin-Material-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;LuminStool.US;LuminStool-Style;ExemplisCatalog:Staged;US;Upholstered Seat with Plastic Back;;pieces;58 USD;The upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;1;;;;;LuminStool-Material-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Lumin.UP;Lumin-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;116 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;Lumin-Material-UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;LuminStool.UP;LuminStool-Style;ExemplisCatalog:Staged;UP;Upholstered Seat and Back;;pieces;116 USD;The fully upholstered seat delivers comfort and design opportunity with your choice of thousands of textiles.;;;;;;0;2;;;;;LuminStool-Material-UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*OnCall.PL;OnCall-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;OnCall-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*OnCallStool.PL;OnCallStool-Style;ExemplisCatalog:Staged;*PL;Plastic Seat and Back;;pieces;0 USD;Durable, cleanable plastic back is a smart investment for areas with high traffic or intensive use.  ;;;;;;0;0;;;;;OnCall-CAL133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
